8970:5:0,1,2,113,124,23,24,137,148,159,55,56,57,173,68,185,196,207,99:0001100111000101110
8971:5:0,1,2,113,124,23,24,137,148,159,55,56,57,173,184,78,79,197,208:0001100111000110000
8972:5:0,1,2,113,124,23,24,137,148,159,55,56,57,173,184,78,196,89,208:0001100111000110100
8973:5:0,1,2,113,124,23,24,137,148,159,55,56,57,173,184,78,196,207,99:0001100111000110110
8974:5:0,1,2,113,124,23,24,137,148,159,55,56,57,173,184,195,88,89,208:0001100111000111000
8975:5:0,1,2,113,124,23,24,137,148,159,55,56,57,173,184,195,88,207,99:0001100111000111010
8976:5:0,1,2,113,124,23,24,137,148,159,55,56,57,173,184,195,206,98,99:0001100111000111100
8977:5:0,1,2,113,124,23,24,137,148,159,55,56,172,67,68,69,186,197,208:0001100111001000000
8978:5:0,1,2,113,124,23,24,137,148,159,55,56,172,67,68,185,79,197,208:0001100111001001000
8979:5:0,1,2,113,124,23,24,137,148,159,55,56,172,67,68,185,196,89,208:0001100111001001100
8980:5:0,1,2,113,124,23,24,137,148,159,55,56,172,67,68,185,196,207,99:0001100111001001110
8981:5:0,1,2,113,124,23,24,137,148,159,55,56,172,67,184,78,79,197,208:0001100111001010000
8982:5:0,1,2,113,124,23,24,137,148,159,55,56,172,67,184,78,196,89,208:0001100111001010100
8983:5:0,1,2,113,124,23,24,137,148,159,55,56,172,67,184,78,196,207,99:0001100111001010110
8984:5:0,1,2,113,124,23,24,137,148,159,55,56,172,67,184,195,88,89,208:0001100111001011000
8985:5:0,1,2,113,124,23,24,137,148,159,55,56,172,67,184,195,88,207,99:0001100111001011010
8986:5:0,1,2,113,124,23,24,137,148,159,55,56,172,67,184,195,206,98,99:0001100111001011100
8987:5:0,1,2,113,124,23,24,137,148,159,55,56,172,183,77,78,79,197,208:0001100111001100000
8988:5:0,1,2,113,124,23,24,137,148,159,55,56,172,183,77,78,196,89,208:0001100111001100100
8989:5:0,1,2,113,124,23,24,137,148,159,55,56,172,183,77,78,196,207,99:0001100111001100110
8990:5:0,1,2,113,124,23,24,137,148,159,55,56,172,183,77,195,88,89,208:0001100111001101000
8991:5:0,1,2,113,124,23,24,137,148,159,55,56,172,183,77,195,88,207,99:0001100111001101010
8992:5:0,1,2,113,124,23,24,137,148,159,55,56,172,183,77,195,206,98,99:0001100111001101100
8993:5:0,1,2,113,124,23,24,137,148,159,55,56,172,183,194,87,88,89,208:0001100111001110000
8994:5:0,1,2,113,124,23,24,137,148,159,55,56,172,183,194,87,88,207,99:0001100111001110010
8995:5:0,1,2,113,124,23,24,137,148,159,55,56,172,183,194,87,206,98,99:0001100111001110100
8996:5:0,1,2,113,124,23,24,137,148,159,55,56,172,183,194,205,97,98,99:0001100111001111000
8997:5:0,1,2,113,124,23,24,137,148,159,55,171,66,67,68,69,186,197,208:0001100111010000000
8998:5:0,1,2,113,124,23,24,137,148,159,55,171,66,67,68,185,79,197,208:0001100111010001000
8999:5:0,1,2,113,124,23,24,137,148,159,55,171,66,67,68,185,196,89,208:0001100111010001100
9000:5:0,1,2,113,124,23,24,137,148,159,55,171,66,67,68,185,196,207,99:0001100111010001110
9001:5:0,1,2,113,124,23,24,137,148,159,55,171,66,67,184,78,79,197,208:0001100111010010000
9002:5:0,1,2,113,124,23,24,137,148,159,55,171,66,67,184,78,196,89,208:0001100111010010100
9003:5:0,1,2,113,124,23,24,137,148,159,55,171,66,67,184,78,196,207,99:0001100111010010110
9004:5:0,1,2,113,124,23,24,137,148,159,55,171,66,67,184,195,88,89,208:0001100111010011000
9005:5:0,1,2,113,124,23,24,137,148,159,55,171,66,67,184,195,88,207,99:0001100111010011010
9006:5:0,1,2,113,124,23,24,137,148,159,55,171,66,67,184,195,206,98,99:0001100111010011100
9007:5:0,1,2,113,124,23,24,137,148,159,55,171,66,183,77,78,79,197,208:0001100111010100000
9008:5:0,1,2,113,124,23,24,137,148,159,55,171,66,183,77,78,196,89,208:0001100111010100100
9009:5:0,1,2,113,124,23,24,137,148,159,55,171,66,183,77,78,196,207,99:0001100111010100110
9010:5:0,1,2,113,124,23,24,137,148,159,55,171,66,183,77,195,88,89,208:0001100111010101000
9011:5:0,1,2,113,124,23,24,137,148,159,55,171,66,183,77,195,88,207,99:0001100111010101010
9012:5:0,1,2,113,124,23,24,137,148,159,55,171,66,183,77,195,206,98,99:0001100111010101100
9013:5:0,1,2,113,124,23,24,137,148,159,55,171,66,183,194,87,88,89,208:0001100111010110000
9014:5:0,1,2,113,124,23,24,137,148,159,55,171,66,183,194,87,88,207,99:0001100111010110010
9015:5:0,1,2,113,124,23,24,137,148,159,55,171,66,183,194,87,206,98,99:0001100111010110100
9016:5:0,1,2,113,124,23,24,137,148,159,55,171,66,183,194,205,97,98,99:0001100111010111000
9017:5:0,1,2,113,124,23,24,137,148,159,55,171,182,76,77,78,79,197,208:0001100111011000000
9018:5:0,1,2,113,124,23,24,137,148,159,55,171,182,76,77,78,196,89,208:0001100111011000100
9019:5:0,1,2,113,124,23,24,137,148,159,55,171,182,76,77,78,196,207,99:0001100111011000110
9020:5:0,1,2,113,124,23,24,137,148,159,55,171,182,76,77,195,88,89,208:0001100111011001000
9021:5:0,1,2,113,124,23,24,137,148,159,55,171,182,76,77,195,88,207,99:0001100111011001010
9022:5:0,1,2,113,124,23,24,137,148,159,55,171,182,76,77,195,206,98,99:0001100111011001100
9023:5:0,1,2,113,124,23,24,137,148,159,55,171,182,76,194,87,88,89,208:0001100111011010000
9024:5:0,1,2,113,124,23,24,137,148,159,55,171,182,76,194,87,88,207,99:0001100111011010010
9025:5:0,1,2,113,124,23,24,137,148,159,55,171,182,76,194,87,206,98,99:0001100111011010100
9026:5:0,1,2,113,124,23,24,137,148,159,55,171,182,76,194,205,97,98,99:0001100111011011000
9027:5:0,1,2,113,124,23,24,137,148,159,55,171,182,193,86,87,88,89,208:0001100111011100000
9028:5:0,1,2,113,124,23,24,137,148,159,55,171,182,193,86,87,88,207,99:0001100111011100010
9029:5:0,1,2,113,124,23,24,137,148,159,55,171,182,193,86,87,206,98,99:0001100111011100100
9030:5:0,1,2,113,124,23,24,137,148,159,55,171,182,193,86,205,97,98,99:0001100111011101000
9031:5:0,1,2,113,124,23,24,137,148,159,55,171,182,193,204,96,97,98,99:0001100111011110000
9032:5:0,1,2,113,124,23,24,137,148,159,170,65,66,67,68,69,186,197,208:0001100111100000000
9033:5:0,1,2,113,124,23,24,137,148,159,170,65,66,67,68,185,79,197,208:0001100111100001000
9034:5:0,1,2,113,124,23,24,137,148,159,170,65,66,67,68,185,196,89,208:0001100111100001100
9035:5:0,1,2,113,124,23,24,137,148,159,170,65,66,67,68,185,196,207,99:0001100111100001110
9036:5:0,1,2,113,124,23,24,137,148,159,170,65,66,67,184,78,79,197,208:0001100111100010000
9037:5:0,1,2,113,124,23,24,137,148,159,170,65,66,67,184,78,196,89,208:0001100111100010100
9038:5:0,1,2,113,124,23,24,137,148,159,170,65,66,67,184,78,196,207,99:0001100111100010110
9039:5:0,1,2,113,124,23,24,137,148,159,170,65,66,67,184,195,88,89,208:0001100111100011000
9040:5:0,1,2,113,124,23,24,137,148,159,170,65,66,67,184,195,88,207,99:0001100111100011010
9041:5:0,1,2,113,124,23,24,137,148,159,170,65,66,67,184,195,206,98,99:0001100111100011100
9042:5:0,1,2,113,124,23,24,137,148,159,170,65,66,183,77,78,79,197,208:0001100111100100000
9043:5:0,1,2,113,124,23,24,137,148,159,170,65,66,183,77,78,196,89,208:0001100111100100100
9044:5:0,1,2,113,124,23,24,137,148,159,170,65,66,183,77,78,196,207,99:0001100111100100110
9045:5:0,1,2,113,124,23,24,137,148,159,170,65,66,183,77,195,88,89,208:0001100111100101000
9046:5:0,1,2,113,124,23,24,137,148,159,170,65,66,183,77,195,88,207,99:0001100111100101010
9047:5:0,1,2,113,124,23,24,137,148,159,170,65,66,183,77,195,206,98,99:0001100111100101100
9048:5:0,1,2,113,124,23,24,137,148,159,170,65,66,183,194,87,88,89,208:0001100111100110000
9049:5:0,1,2,113,124,23,24,137,148,159,170,65,66,183,194,87,88,207,99:0001100111100110010
9050:5:0,1,2,113,124,23,24,137,148,159,170,65,66,183,194,87,206,98,99:0001100111100110100
9051:5:0,1,2,113,124,23,24,137,148,159,170,65,66,183,194,205,97,98,99:0001100111100111000
9052:5:0,1,2,113,124,23,24,137,148,159,170,65,182,76,77,78,79,197,208:0001100111101000000
9053:5:0,1,2,113,124,23,24,137,148,159,170,65,182,76,77,78,196,89,208:0001100111101000100
9054:5:0,1,2,113,124,23,24,137,148,159,170,65,182,76,77,78,196,207,99:0001100111101000110
9055:5:0,1,2,113,124,23,24,137,148,159,170,65,182,76,77,195,88,89,208:0001100111101001000
9056:5:0,1,2,113,124,23,24,137,148,159,170,65,182,76,77,195,88,207,99:0001100111101001010
9057:5:0,1,2,113,124,23,24,137,148,159,170,65,182,76,77,195,206,98,99:0001100111101001100
9058:5:0,1,2,113,124,23,24,137,148,159,170,65,182,76,194,87,88,89,208:0001100111101010000
9059:5:0,1,2,113,124,23,24,137,148,159,170,65,182,76,194,87,88,207,99:0001100111101010010
9060:5:0,1,2,113,124,23,24,137,148,159,170,65,182,76,194,87,206,98,99:0001100111101010100
9061:5:0,1,2,113,124,23,24,137,148,159,170,65,182,76,194,205,97,98,99:0001100111101011000
9062:5:0,1,2,113,124,23,24,137,148,159,170,65,182,193,86,87,88,89,208:0001100111101100000
9063:5:0,1,2,113,124,23,24,137,148,159,170,65,182,193,86,87,88,207,99:0001100111101100010
9064:5:0,1,2,113,124,23,24,137,148,159,170,65,182,193,86,87,206,98,99:0001100111101100100
9065:5:0,1,2,113,124,23,24,137,148,159,170,65,182,193,86,205,97,98,99:0001100111101101000
9066:5:0,1,2,113,124,23,24,137,148,159,170,65,182,193,204,96,97,98,99:0001100111101110000
9067:5:0,1,2,113,124,23,24,137,148,159,170,181,75,76,77,78,79,197,208:0001100111110000000
9068:5:0,1,2,113,124,23,24,137,148,159,170,181,75,76,77,78,196,89,208:0001100111110000100
9069:5:0,1,2,113,124,23,24,137,148,159,170,181,75,76,77,78,196,207,99:0001100111110000110
9070:5:0,1,2,113,124,23,24,137,148,159,170,181,75,76,77,195,88,89,208:0001100111110001000
9071:5:0,1,2,113,124,23,24,137,148,159,170,181,75,76,77,195,88,207,99:0001100111110001010
9072:5:0,1,2,113,124,23,24,137,148,159,170,181,75,76,77,195,206,98,99:0001100111110001100
9073:5:0,1,2,113,124,23,24,137,148,159,170,181,75,76,194,87,88,89,208:0001100111110010000
9074:5:0,1,2,113,124,23,24,137,148,159,170,181,75,76,194,87,88,207,99:0001100111110010010
9075:5:0,1,2,113,124,23,24,137,148,159,170,181,75,76,194,87,206,98,99:0001100111110010100
9076:5:0,1,2,113,124,23,24,137,148,159,170,181,75,76,194,205,97,98,99:0001100111110011000
9077:5:0,1,2,113,124,23,24,137,148,159,170,181,75,193,86,87,88,89,208:0001100111110100000
9078:5:0,1,2,113,124,23,24,137,148,159,170,181,75,193,86,87,88,207,99:0001100111110100010
9079:5:0,1,2,113,124,23,24,137,148,159,170,181,75,193,86,87,206,98,99:0001100111110100100
9080:5:0,1,2,113,124,23,24,137,148,159,170,181,75,193,86,205,97,98,99:0001100111110101000
9081:5:0,1,2,113,124,23,24,137,148,159,170,181,75,193,204,96,97,98,99:0001100111110110000
9082:5:0,1,2,113,124,23,24,137,148,159,170,181,192,85,86,87,88,89,208:0001100111111000000
9083:5:0,1,2,113,124,23,24,137,148,159,170,181,192,85,86,87,88,207,99:0001100111111000010
9084:5:0,1,2,113,124,23,24,137,148,159,170,181,192,85,86,87,206,98,99:0001100111111000100
9085:5:0,1,2,113,124,23,24,137,148,159,170,181,192,85,86,205,97,98,99:0001100111111001000
9086:5:0,1,2,113,124,23,24,137,148,159,170,181,192,85,204,96,97,98,99:0001100111111010000
9087:5:0,1,2,113,124,23,24,137,148,159,170,181,192,203,95,96,97,98,99:0001100111111100000
9088:5:0,1,2,113,124,23,136,34,35,36,37,38,39,153,164,175,186,197,208:0001101000000000000
9089:5:0,1,2,113,124,23,136,34,35,36,37,38,152,49,164,175,186,197,208:0001101000001000000
9090:5:0,1,2,113,124,23,136,34,35,36,37,38,152,163,59,175,186,197,208:0001101000001100000
9091:5:0,1,2,113,124,23,136,34,35,36,37,38,152,163,174,69,186,197,208:0001101000001110000
9092:5:0,1,2,113,124,23,136,34,35,36,37,38,152,163,174,185,79,197,208:0001101000001111000
9093:5:0,1,2,113,124,23,136,34,35,36,37,38,152,163,174,185,196,89,208:0001101000001111100
9094:5:0,1,2,113,124,23,136,34,35,36,37,38,152,163,174,185,196,207,99:0001101000001111110
9095:5:0,1,2,113,124,23,136,34,35,36,37,151,48,49,164,175,186,197,208:0001101000010000000
9096:5:0,1,2,113,124,23,136,34,35,36,37,151,48,163,59,175,186,197,208:0001101000010100000
9097:5:0,1,2,113,124,23,136,34,35,36,37,151,48,163,174,69,186,197,208:0001101000010110000
9098:5:0,1,2,113,124,23,136,34,35,36,37,151,48,163,174,185,79,197,208:0001101000010111000
9099:5:0,1,2,113,124,23,136,34,35,36,37,151,48,163,174,185,196,89,208:0001101000010111100
9100:5:0,1,2,113,124,23,136,34,35,36,37,151,48,163,174,185,196,207,99:0001101000010111110
9101:5:0,1,2,113,124,23,136,34,35,36,37,151,162,58,59,175,186,197,208:0001101000011000000
9102:5:0,1,2,113,124,23,136,34,35,36,37,151,162,58,174,69,186,197,208:0001101000011010000
9103:5:0,1,2,113,124,23,136,34,35,36,37,151,162,58,174,185,79,197,208:0001101000011011000
9104:5:0,1,2,113,124,23,136,34,35,36,37,151,162,58,174,185,196,89,208:0001101000011011100
9105:5:0,1,2,113,124,23,136,34,35,36,37,151,162,58,174,185,196,207,99:0001101000011011110
9106:5:0,1,2,113,124,23,136,34,35,36,37,151,162,173,68,69,186,197,208:0001101000011100000
9107:5:0,1,2,113,124,23,136,34,35,36,37,151,162,173,68,185,79,197,208:0001101000011101000
9108:5:0,1,2,113,124,23,136,34,35,36,37,151,162,173,68,185,196,89,208:0001101000011101100
9109:5:0,1,2,113,124,23,136,34,35,36,37,151,162,173,68,185,196,207,99:0001101000011101110
9110:5:0,1,2,113,124,23,136,34,35,36,37,151,162,173,184,78,79,197,208:0001101000011110000
9111:5:0,1,2,113,124,23,136,34,35,36,37,151,162,173,184,78,196,89,208:0001101000011110100
9112:5:0,1,2,113,124,23,136,34,35,36,37,151,162,173,184,78,196,207,99:0001101000011110110
9113:5:0,1,2,113,124,23,136,34,35,36,37,151,162,173,184,195,88,89,208:0001101000011111000
9114:5:0,1,2,113,124,23,136,34,35,36,37,151,162,173,184,195,88,207,99:0001101000011111010
9115:5:0,1,2,113,124,23,136,34,35,36,37,151,162,173,184,195,206,98,99:0001101000011111100
9116:5:0,1,2,113,124,23,136,34,35,36,150,47,48,49,164,175,186,197,208:0001101000100000000
9117:5:0,1,2,113,124,23,136,34,35,36,150,47,48,163,59,175,186,197,208:0001101000100100000
9118:5:0,1,2,113,124,23,136,34,35,36,150,47,48,163,174,69,186,197,208:0001101000100110000
9119:5:0,1,2,113,124,23,136,34,35,36,150,47,48,163,174,185,79,197,208:0001101000100111000
9120:5:0,1,2,113,124,23,136,34,35,36,150,47,48,163,174,185,196,89,208:0001101000100111100
9121:5:0,1,2,113,124,23,136,34,35,36,150,47,48,163,174,185,196,207,99:0001101000100111110
9122:5:0,1,2,113,124,23,136,34,35,36,150,47,162,58,59,175,186,197,208:0001101000101000000
9123:5:0,1,2,113,124,23,136,34,35,36,150,47,162,58,174,69,186,197,208:0001101000101010000
9124:5:0,1,2,113,124,23,136,34,35,36,150,47,162,58,174,185,79,197,208:0001101000101011000
9125:5:0,1,2,113,124,23,136,34,35,36,150,47,162,58,174,185,196,89,208:0001101000101011100
9126:5:0,1,2,113,124,23,136,34,35,36,150,47,162,58,174,185,196,207,99:0001101000101011110
9127:5:0,1,2,113,124,23,136,34,35,36,150,47,162,173,68,69,186,197,208:0001101000101100000
9128:5:0,1,2,113,124,23,136,34,35,36,150,47,162,173,68,185,79,197,208:0001101000101101000
9129:5:0,1,2,113,124,23,136,34,35,36,150,47,162,173,68,185,196,89,208:0001101000101101100
9130:5:0,1,2,113,124,23,136,34,35,36,150,47,162,173,68,185,196,207,99:0001101000101101110
9131:5:0,1,2,113,124,23,136,34,35,36,150,47,162,173,184,78,79,197,208:0001101000101110000
9132:5:0,1,2,113,124,23,136,34,35,36,150,47,162,173,184,78,196,89,208:0001101000101110100
9133:5:0,1,2,113,124,23,136,34,35,36,150,47,162,173,184,78,196,207,99:0001101000101110110
9134:5:0,1,2,113,124,23,136,34,35,36,150,47,162,173,184,195,88,89,208:0001101000101111000
9135:5:0,1,2,113,124,23,136,34,35,36,150,47,162,173,184,195,88,207,99:0001101000101111010
9136:5:0,1,2,113,124,23,136,34,35,36,150,47,162,173,184,195,206,98,99:0001101000101111100
9137:5:0,1,2,113,124,23,136,34,35,36,150,161,57,58,59,175,186,197,208:0001101000110000000
9138:5:0,1,2,113,124,23,136,34,35,36,150,161,57,58,174,69,186,197,208:0001101000110010000
9139:5:0,1,2,113,124,23,136,34,35,36,150,161,57,58,174,185,79,197,208:0001101000110011000
9140:5:0,1,2,113,124,23,136,34,35,36,150,161,57,58,174,185,196,89,208:0001101000110011100
9141:5:0,1,2,113,124,23,136,34,35,36,150,161,57,58,174,185,196,207,99:0001101000110011110
9142:5:0,1,2,113,124,23,136,34,35,36,150,161,57,173,68,69,186,197,208:0001101000110100000
9143:5:0,1,2,113,124,23,136,34,35,36,150,161,57,173,68,185,79,197,208:0001101000110101000
9144:5:0,1,2,113,124,23,136,34,35,36,150,161,57,173,68,185,196,89,208:0001101000110101100
9145:5:0,1,2,113,124,23,136,34,35,36,150,161,57,173,68,185,196,207,99:0001101000110101110
9146:5:0,1,2,113,124,23,136,34,35,36,150,161,57,173,184,78,79,197,208:0001101000110110000
9147:5:0,1,2,113,124,23,136,34,35,36,150,161,57,173,184,78,196,89,208:0001101000110110100
9148:5:0,1,2,113,124,23,136,34,35,36,150,161,57,173,184,78,196,207,99:0001101000110110110
9149:5:0,1,2,113,124,23,136,34,35,36,150,161,57,173,184,195,88,89,208:0001101000110111000
9150:5:0,1,2,113,124,23,136,34,35,36,150,161,57,173,184,195,88,207,99:0001101000110111010
9151:5:0,1,2,113,124,23,136,34,35,36,150,161,57,173,184,195,206,98,99:0001101000110111100
9152:5:0,1,2,113,124,23,136,34,35,36,150,161,172,67,68,69,186,197,208:0001101000111000000
9153:5:0,1,2,113,124,23,136,34,35,36,150,161,172,67,68,185,79,197,208:0001101000111001000
9154:5:0,1,2,113,124,23,136,34,35,36,150,161,172,67,68,185,196,89,208:0001101000111001100
9155:5:0,1,2,113,124,23,136,34,35,36,150,161,172,67,68,185,196,207,99:0001101000111001110
9156:5:0,1,2,113,124,23,136,34,35,36,150,161,172,67,184,78,79,197,208:0001101000111010000
9157:5:0,1,2,113,124,23,136,34,35,36,150,161,172,67,184,78,196,89,208:0001101000111010100
9158:5:0,1,2,113,124,23,136,34,35,36,150,161,172,67,184,78,196,207,99:0001101000111010110
9159:5:0,1,2,113,124,23,136,34,35,36,150,161,172,67,184,195,88,89,208:0001101000111011000
9160:5:0,1,2,113,124,23,136,34,35,36,150,161,172,67,184,195,88,207,99:0001101000111011010
9161:5:0,1,2,113,124,23,136,34,35,36,150,161,172,67,184,195,206,98,99:0001101000111011100
9162:5:0,1,2,113,124,23,136,34,35,36,150,161,172,183,77,78,79,197,208:0001101000111100000
9163:5:0,1,2,113,124,23,136,34,35,36,150,161,172,183,77,78,196,89,208:0001101000111100100
9164:5:0,1,2,113,124,23,136,34,35,36,150,161,172,183,77,78,196,207,99:0001101000111100110
9165:5:0,1,2,113,124,23,136,34,35,36,150,161,172,183,77,195,88,89,208:0001101000111101000
9166:5:0,1,2,113,124,23,136,34,35,36,150,161,172,183,77,195,88,207,99:0001101000111101010
9167:5:0,1,2,113,124,23,136,34,35,36,150,161,172,183,77,195,206,98,99:0001101000111101100
9168:5:0,1,2,113,124,23,136,34,35,36,150,161,172,183,194,87,88,89,208:0001101000111110000
9169:5:0,1,2,113,124,23,136,34,35,36,150,161,172,183,194,87,88,207,99:0001101000111110010
9170:5:0,1,2,113,124,23,136,34,35,36,150,161,172,183,194,87,206,98,99:0001101000111110100
9171:5:0,1,2,113,124,23,136,34,35,36,150,161,172,183,194,205,97,98,99:0001101000111111000
9172:5:0,1,2,113,124,23,136,34,35,149,46,47,48,49,164,175,186,197,208:0001101001000000000
9173:5:0,1,2,113,124,23,136,34,35,149,46,47,48,163,59,175,186,197,208:0001101001000100000
9174:5:0,1,2,113,124,23,136,34,35,149,46,47,48,163,174,69,186,197,208:0001101001000110000
9175:5:0,1,2,113,124,23,136,34,35,149,46,47,48,163,174,185,79,197,208:0001101001000111000
9176:5:0,1,2,113,124,23,136,34,35,149,46,47,48,163,174,185,196,89,208:0001101001000111100
9177:5:0,1,2,113,124,23,136,34,35,149,46,47,48,163,174,185,196,207,99:0001101001000111110
9178:5:0,1,2,113,124,23,136,34,35,149,46,47,162,58,59,175,186,197,208:0001101001001000000
9179:5:0,1,2,113,124,23,136,34,35,149,46,47,162,58,174,69,186,197,208:0001101001001010000
9180:5:0,1,2,113,124,23,136,34,35,149,46,47,162,58,174,185,79,197,208:0001101001001011000
9181:5:0,1,2,113,124,23,136,34,35,149,46,47,162,58,174,185,196,89,208:0001101001001011100
9182:5:0,1,2,113,124,23,136,34,35,149,46,47,162,58,174,185,196,207,99:0001101001001011110
9183:5:0,1,2,113,124,23,136,34,35,149,46,47,162,173,68,69,186,197,208:0001101001001100000
9184:5:0,1,2,113,124,23,136,34,35,149,46,47,162,173,68,185,79,197,208:0001101001001101000
9185:5:0,1,2,113,124,23,136,34,35,149,46,47,162,173,68,185,196,89,208:0001101001001101100
9186:5:0,1,2,113,124,23,136,34,35,149,46,47,162,173,68,185,196,207,99:0001101001001101110
9187:5:0,1,2,113,124,23,136,34,35,149,46,47,162,173,184,78,79,197,208:0001101001001110000
9188:5:0,1,2,113,124,23,136,34,35,149,46,47,162,173,184,78,196,89,208:0001101001001110100
9189:5:0,1,2,113,124,23,136,34,35,149,46,47,162,173,184,78,196,207,99:0001101001001110110
9190:5:0,1,2,113,124,23,136,34,35,149,46,47,162,173,184,195,88,89,208:0001101001001111000
9191:5:0,1,2,113,124,23,136,34,35,149,46,47,162,173,184,195,88,207,99:0001101001001111010
9192:5:0,1,2,113,124,23,136,34,35,149,46,47,162,173,184,195,206,98,99:0001101001001111100
9193:5:0,1,2,113,124,23,136,34,35,149,46,161,57,58,59,175,186,197,208:0001101001010000000
9194:5:0,1,2,113,124,23,136,34,35,149,46,161,57,58,174,69,186,197,208:0001101001010010000
9195:5:0,1,2,113,124,23,136,34,35,149,46,161,57,58,174,185,79,197,208:0001101001010011000
9196:5:0,1,2,113,124,23,136,34,35,149,46,161,57,58,174,185,196,89,208:0001101001010011100
9197:5:0,1,2,113,124,23,136,34,35,149,46,161,57,58,174,185,196,207,99:0001101001010011110
9198:5:0,1,2,113,124,23,136,34,35,149,46,161,57,173,68,69,186,197,208:0001101001010100000
9199:5:0,1,2,113,124,23,136,34,35,149,46,161,57,173,68,185,79,197,208:0001101001010101000
9200:5:0,1,2,113,124,23,136,34,35,149,46,161,57,173,68,185,196,89,208:0001101001010101100
9201:5:0,1,2,113,124,23,136,34,35,149,46,161,57,173,68,185,196,207,99:0001101001010101110
9202:5:0,1,2,113,124,23,136,34,35,149,46,161,57,173,184,78,79,197,208:0001101001010110000
9203:5:0,1,2,113,124,23,136,34,35,149,46,161,57,173,184,78,196,89,208:0001101001010110100
9204:5:0,1,2,113,124,23,136,34,35,149,46,161,57,173,184,78,196,207,99:0001101001010110110
9205:5:0,1,2,113,124,23,136,34,35,149,46,161,57,173,184,195,88,89,208:0001101001010111000
9206:5:0,1,2,113,124,23,136,34,35,149,46,161,57,173,184,195,88,207,99:0001101001010111010
9207:5:0,1,2,113,124,23,136,34,35,149,46,161,57,173,184,195,206,98,99:0001101001010111100
9208:5:0,1,2,113,124,23,136,34,35,149,46,161,172,67,68,69,186,197,208:0001101001011000000
9209:5:0,1,2,113,124,23,136,34,35,149,46,161,172,67,68,185,79,197,208:0001101001011001000
9210:5:0,1,2,113,124,23,136,34,35,149,46,161,172,67,68,185,196,89,208:0001101001011001100
9211:5:0,1,2,113,124,23,136,34,35,149,46,161,172,67,68,185,196,207,99:0001101001011001110
9212:5:0,1,2,113,124,23,136,34,35,149,46,161,172,67,184,78,79,197,208:0001101001011010000
9213:5:0,1,2,113,124,23,136,34,35,149,46,161,172,67,184,78,196,89,208:0001101001011010100
9214:5:0,1,2,113,124,23,136,34,35,149,46,161,172,67,184,78,196,207,99:0001101001011010110
9215:5:0,1,2,113,124,23,136,34,35,149,46,161,172,67,184,195,88,89,208:0001101001011011000
9216:5:0,1,2,113,124,23,136,34,35,149,46,161,172,67,184,195,88,207,99:0001101001011011010
9217:5:0,1,2,113,124,23,136,34,35,149,46,161,172,67,184,195,206,98,99:0001101001011011100
9218:5:0,1,2,113,124,23,136,34,35,149,46,161,172,183,77,78,79,197,208:0001101001011100000
9219:5:0,1,2,113,124,23,136,34,35,149,46,161,172,183,77,78,196,89,208:0001101001011100100
9220:5:0,1,2,113,124,23,136,34,35,149,46,161,172,183,77,78,196,207,99:0001101001011100110
9221:5:0,1,2,113,124,23,136,34,35,149,46,161,172,183,77,195,88,89,208:0001101001011101000
9222:5:0,1,2,113,124,23,136,34,35,149,46,161,172,183,77,195,88,207,99:0001101001011101010
9223:5:0,1,2,113,124,23,136,34,35,149,46,161,172,183,77,195,206,98,99:0001101001011101100
9224:5:0,1,2,113,124,23,136,34,35,149,46,161,172,183,194,87,88,89,208:0001101001011110000
9225:5:0,1,2,113,124,23,136,34,35,149,46,161,172,183,194,87,88,207,99:0001101001011110010
9226:5:0,1,2,113,124,23,136,34,35,149,46,161,172,183,194,87,206,98,99:0001101001011110100
9227:5:0,1,2,113,124,23,136,34,35,149,46,161,172,183,194,205,97,98,99:0001101001011111000
9228:5:0,1,2,113,124,23,136,34,35,149,160,56,57,58,59,175,186,197,208:0001101001100000000
9229:5:0,1,2,113,124,23,136,34,35,149,160,56,57,58,174,69,186,197,208:0001101001100010000
9230:5:0,1,2,113,124,23,136,34,35,149,160,56,57,58,174,185,79,197,208:0001101001100011000
9231:5:0,1,2,113,124,23,136,34,35,149,160,56,57,58,174,185,196,89,208:0001101001100011100
9232:5:0,1,2,113,124,23,136,34,35,149,160,56,57,58,174,185,196,207,99:0001101001100011110
9233:5:0,1,2,113,124,23,136,34,35,149,160,56,57,173,68,69,186,197,208:0001101001100100000
9234:5:0,1,2,113,124,23,136,34,35,149,160,56,57,173,68,185,79,197,208:0001101001100101000
9235:5:0,1,2,113,124,23,136,34,35,149,160,56,57,173,68,185,196,89,208:0001101001100101100
9236:5:0,1,2,113,124,23,136,34,35,149,160,56,57,173,68,185,196,207,99:0001101001100101110
9237:5:0,1,2,113,124,23,136,34,35,149,160,56,57,173,184,78,79,197,208:0001101001100110000
9238:5:0,1,2,113,124,23,136,34,35,149,160,56,57,173,184,78,196,89,208:0001101001100110100
9239:5:0,1,2,113,124,23,136,34,35,149,160,56,57,173,184,78,196,207,99:0001101001100110110
9240:5:0,1,2,113,124,23,136,34,35,149,160,56,57,173,184,195,88,89,208:0001101001100111000
9241:5:0,1,2,113,124,23,136,34,35,149,160,56,57,173,184,195,88,207,99:0001101001100111010
9242:5:0,1,2,113,124,23,136,34,35,149,160,56,57,173,184,195,206,98,99:0001101001100111100
9243:5:0,1,2,113,124,23,136,34,35,149,160,56,172,67,68,69,186,197,208:0001101001101000000
